sample,dataset,fastq_1,fastq_2
NovakLnc24,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052403.fastq.gz,
NovakLnc24,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052404.fastq.gz,
NovakLnc25,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052501.fastq.gz,
NovakLnc25,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052502.fastq.gz,
NovakLnc25,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052503.fastq.gz,
NovakLnc25,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052504.fastq.gz,
NovakLnc26,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052601.fastq.gz,
NovakLnc26,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052602.fastq.gz,
NovakLnc26,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052603.fastq.gz,
NovakLnc26,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052604.fastq.gz,
NovakLnc27,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052701.fastq.gz,
NovakLnc27,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052702.fastq.gz,
NovakLnc27,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052703.fastq.gz,
NovakLnc27,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052704.fastq.gz,
NovakLnc28,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052801.fastq.gz,
NovakLnc28,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052802.fastq.gz,
NovakLnc28,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052803.fastq.gz,
NovakLnc28,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052804.fastq.gz,
NovakLnc29,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052901.fastq.gz,
NovakLnc29,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052902.fastq.gz,
NovakLnc29,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052903.fastq.gz,
NovakLnc29,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH052904.fastq.gz,
NovakLnc30,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053001.fastq.gz,
NovakLnc30,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053002.fastq.gz,
NovakLnc30,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053003.fastq.gz,
NovakLnc30,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053004.fastq.gz,
NovakLnc31,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053101.fastq.gz,
NovakLnc31,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053102.fastq.gz,
NovakLnc31,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053103.fastq.gz,
NovakLnc31,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053104.fastq.gz,
NovakLnc32,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053201.fastq.gz,
NovakLnc32,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053202.fastq.gz,
NovakLnc32,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053203.fastq.gz,
NovakLnc32,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053204.fastq.gz,
NovakLnc33,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053301.fastq.gz,
NovakLnc33,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053302.fastq.gz,
NovakLnc33,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053303.fastq.gz,
NovakLnc33,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053304.fastq.gz,
NovakLnc34,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053401.fastq.gz,
NovakLnc34,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053402.fastq.gz,
NovakLnc34,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053403.fastq.gz,
NovakLnc34,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053404.fastq.gz,
NovakLnc35,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053501.fastq.gz,
NovakLnc35,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053502.fastq.gz,
NovakLnc35,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053503.fastq.gz,
NovakLnc35,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053504.fastq.gz,
NovakLnc36,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053601.fastq.gz,
NovakLnc36,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053602.fastq.gz,
NovakLnc36,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053603.fastq.gz,
NovakLnc36,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053604.fastq.gz,
NovakLnc37,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053701.fastq.gz,
NovakLnc37,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053702.fastq.gz,
NovakLnc37,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053703.fastq.gz,
NovakLnc37,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053704.fastq.gz,
NovakLnc38,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053801.fastq.gz,
NovakLnc38,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053802.fastq.gz,
NovakLnc38,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053803.fastq.gz,
NovakLnc38,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053804.fastq.gz,
NovakLnc39,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053901.fastq.gz,
NovakLnc39,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053902.fastq.gz,
NovakLnc39,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053903.fastq.gz,
NovakLnc39,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH053904.fastq.gz,
NovakLnc40,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH054001.fastq.gz,
NovakLnc40,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH054002.fastq.gz,
NovakLnc40,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH054003.fastq.gz,
NovakLnc40,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH054004.fastq.gz,
NovakLnc41,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH054101.fastq.gz,
NovakLnc41,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH054102.fastq.gz,
NovakLnc41,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH054103.fastq.gz,
NovakLnc41,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH054104.fastq.gz,
NovakLnc42,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH054201.fastq.gz,
NovakLnc42,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH054202.fastq.gz,
NovakLnc42,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH054203.fastq.gz,
NovakLnc42,NovakLncRNA,/data/borth/mriedl/data/P06-RawData/results/fastq/INH054204.fastq.gz,
Rucker01,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH060101.fastq.gz,
Rucker01,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH060102.fastq.gz,
Rucker02,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH060201.fastq.gz,
Rucker02,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH060202.fastq.gz,
Rucker03,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH060301.fastq.gz,
Rucker03,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH060302.fastq.gz,
Rucker04,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH060401.fastq.gz,
Rucker04,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH060402.fastq.gz,
Rucker05,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH060501.fastq.gz,
Rucker05,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH060502.fastq.gz,
Rucker06,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH060601.fastq.gz,
Rucker06,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH060602.fastq.gz,
Rucker07,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH060701.fastq.gz,
Rucker07,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH060702.fastq.gz,
Rucker08,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH060801.fastq.gz,
Rucker08,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH060802.fastq.gz,
Rucker09,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH060901.fastq.gz,
Rucker09,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH060902.fastq.gz,
Rucker10,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH061001.fastq.gz,
Rucker10,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH061002.fastq.gz,
Rucker11,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH061101.fastq.gz,
Rucker11,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH061102.fastq.gz,
Rucker12,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH061201.fastq.gz,
Rucker12,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH061202.fastq.gz,
Rucker13,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH061301.fastq.gz,
Rucker13,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH061302.fastq.gz,
Rucker14,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH061401.fastq.gz,
Rucker14,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH061402.fastq.gz,
Rucker15,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH061501.fastq.gz,
Rucker15,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH061502.fastq.gz,
Rucker16,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH061601.fastq.gz,
Rucker16,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH061602.fastq.gz,
Rucker17,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH061701.fastq.gz,
Rucker17,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH061702.fastq.gz,
Rucker18,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH061801.fastq.gz,
Rucker18,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH061802.fastq.gz,
Rucker19,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH061901.fastq.gz,
Rucker19,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH061902.fastq.gz,
Rucker20,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH062001.fastq.gz,
Rucker20,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH062002.fastq.gz,
Rucker21,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH062101.fastq.gz,
Rucker21,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH062102.fastq.gz,
Rucker22,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH062201.fastq.gz,
Rucker22,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH062202.fastq.gz,
Rucker23,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH062301.fastq.gz,
Rucker23,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH062302.fastq.gz,
Rucker24,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH062401.fastq.gz,
Rucker24,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH062402.fastq.gz,
Rucker25,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH062501.fastq.gz,
Rucker25,Ruckerbauer,/data/borth/mriedl/data/P06-RawData/results/fastq/INH062502.fastq.gz,
Ngyuen01,Nguyen,/data/borth/mriedl/data/P06-RawData/results/fastq/INH070101.fastq.gz,
Ngyuen02,Nguyen,/data/borth/mriedl/data/P06-RawData/results/fastq/INH070201.fastq.gz,
Ngyuen03,Nguyen,/data/borth/mriedl/data/P06-RawData/results/fastq/INH070301.fastq.gz,
Ngyuen04,Nguyen,/data/borth/mriedl/data/P06-RawData/results/fastq/INH070401.fastq.gz,
Ngyuen05,Nguyen,/data/borth/mriedl/data/P06-RawData/results/fastq/INH070501.fastq.gz,
Ngyuen06,Nguyen,/data/borth/mriedl/data/P06-RawData/results/fastq/INH070601.fastq.gz,
Ngyuen07,Nguyen,/data/borth/mriedl/data/P06-RawData/results/fastq/INH070701.fastq.gz,
Ngyuen08,Nguyen,/data/borth/mriedl/data/P06-RawData/results/fastq/INH070801.fastq.gz,
Ngyuen09,Nguyen,/data/borth/mriedl/data/P06-RawData/results/fastq/INH070901.fastq.gz,
Ngyuen10,Nguyen,/data/borth/mriedl/data/P06-RawData/results/fastq/INH071001.fastq.gz,
ZeLa01,HefziCHOZeLa,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX11420347_SRR15111580_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX11420347_SRR15111580_2.fastq.gz
ZeLa02,HefziCHOZeLa,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX11420348_SRR15111579_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX11420348_SRR15111579_2.fastq.gz
ZeLa03,HefziCHOZeLa,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX11420349_SRR15111578_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX11420349_SRR15111578_2.fastq.gz
ZeLa04,HefziCHOZeLa,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX11420350_SRR15111577_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX11420350_SRR15111577_2.fastq.gz
ZeLa05,HefziCHOZeLa,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX11420351_SRR15111576_1.fastq.gz,/data/borth/mriedl/data/P06-RawData/results/fastq/SRX11420351_SRR15111576_2.fastq.gz
